time,frametime,MsDeltaBetweenFrames,LoadMarker,TestMarker
42.9547047,14.6874,0.6804,0,0.1
42.9689117,14.207,0.4804,0,0.1
42.9835931,14.6814,0.4744,0,0.1
42.9983978,14.8047,0.1233,0,0.1
43.0122605,13.8627,0.942,0,0.1
43.0267081,14.4476,0.5849,0,0.1
43.0413881,14.68,0.2324,0,0.1
43.0566034,15.2153,0.5353,0,0.1
43.0707971,14.1937,1.0216,0,0.1
43.0848589,14.0618,0.1319,0,0.1
43.0993065,14.4476,0.3858,0,0.1
43.1138459,14.5394,0.0918,0,0.1
43.1276517,13.8058,0.7336,0,0.1
43.1421478,14.4961,0.6903,0,0.1
43.1567752,14.6274,0.1313,0,0.1
43.1711516,14.3764,0.251,0,0.1
43.1854077,14.2561,0.1203,0,0.1
43.2000013,14.5936,0.3375,0,0.1
43.2146718,14.6705,0.0769,0,0.1
43.2288558,14.184,0.4865,0,0.1
43.2433892,14.5334,0.3494,0,0.1
43.2581783,14.7891,0.2557,0,0.1
43.2715202,13.3419,1.4472,0,0.1
43.2859894,14.4692,1.1273,0,0.1
43.300314,14.3246,0.1446,0,0.1
43.3147181,14.4041,0.0795,0,0.1
43.3287054,13.9873,0.4168,0,0.1
43.3430332,14.3278,0.3405,0,0.1
43.3579403,14.9071,0.5793,0,0.1
43.3723941,14.4538,0.4533,0,0.1
43.3869831,14.589,0.1352,0,0.1
43.4017778,14.7947,0.2057,0,0.1
43.4160293,14.2515,0.5432,0,0.1
43.4321455,16.1162,1.8647,0,0.1
43.4455423,13.3968,2.7194,0,0.1
43.4597331,14.1908,0.794,0,0.1
43.4740871,14.354,0.1632,0,0.1
43.4883468,14.2597,0.0943,0,0.1
43.5027135,14.3667,0.107,0,0.1
43.5168112,14.0977,0.269,0,0.1
43.5318231,15.0119,0.9142,0,0.1
43.5464267,14.6036,0.4083,0,0.1
43.5603346,13.9079,0.6957,0,0.1
43.5749843,14.6497,0.7418,0,0.1
43.5899966,15.0123,0.3626,0,0.1
43.6044501,14.4535,0.5588,0,0.1
43.6191918,14.7417,0.2882,0,0.1
43.633912,14.7202,0.0215,0,0.1
43.6483531,14.4411,0.2791,0,0.1
43.6635389,15.1858,0.7447,0,0.1
43.6785005,14.9616,0.2242,0,0.1
43.6933324,14.8319,0.1297,0,0.1
43.7081993,14.8669,0.035,0,0.1
43.724672,16.4727,1.6058,0,0.1
43.7379712,13.2992,3.1735,0,0.1
43.7522804,14.3092,1.01,0,0.1
43.7672797,14.9993,0.6901,0,0.1
43.7823092,15.0295,0.0302,0,0.1
43.7972682,14.959,0.0705,0,0.1
43.8121673,14.8991,0.0599,0,0.1
43.8266948,14.5275,0.3716,0,0.1
43.8414285,14.7337,0.2062,0,0.1
43.856517,15.0885,0.3548,0,0.1
43.8714883,14.9713,0.1172,0,0.1
43.8864222,14.9339,0.0374,0,0.1
43.9019377,15.5155,0.5816,0,0.1
43.9162568,14.3191,1.1964,0,0.1
43.9327444,16.4876,2.1685,0,0.1
43.9479493,15.2049,1.2827,0,0.1
43.9632617,15.3124,0.1075,0,0.1
43.9787935,15.5318,0.2194,0,0.1
43.9940052,15.2117,0.3201,0,0.1
44.0098971,15.8919,0.6802,0,0.1
44.0255173,15.6202,0.2717,0,0.1
44.0409109,15.3936,0.2266,0,0.1
44.0560727,15.1618,0.2318,0,0.1
44.0720435,15.9708,0.809,0,0.1
44.0870188,14.9753,0.9955,0,0.1
44.1022106,15.1918,0.2165,0,0.1
44.117419,15.2084,0.0166,0,0.1
44.1327311,15.3121,0.1037,0,0.1
44.1486513,15.9202,0.6081,0,0.1
44.1639771,15.3258,0.5944,0,0.1
44.179107,15.1299,0.1959,0,0.1
44.1944847,15.3777,0.2478,0,0.1
44.2103107,15.826,0.4483,0,0.1
44.2256315,15.3208,0.5052,0,0.1
44.2410015,15.37,0.0492,0,0.1
44.2564734,15.4719,0.1019,0,0.1
44.2717582,15.2848,0.1871,0,0.1
44.2873495,15.5913,0.3065,0,0.1
44.30259,15.2405,0.3508,0,0.1
44.3180019,15.4119,0.1714,0,0.1
44.3329294,14.9275,0.4844,0,0.1
44.3485096,15.5802,0.6527,0,0.1
44.3634384,14.9288,0.6514,0,0.1
44.379279,15.8406,0.9118,0,0.1
44.3946412,15.3622,0.4784,0,0.1
44.4111932,16.552,1.1898,0,0.1
44.4260649,14.8717,1.6803,0,0.1
44.4409717,14.9068,0.0351,0,0.1
44.4562598,15.2881,0.3813,0,0.1
44.4720404,15.7806,0.4925,0,0.1
44.4875507,15.5103,0.2703,0,0.1
44.5026222,15.0715,0.4388,0,0.1
44.5181183,15.4961,0.4246,0,0.1
44.5336339,15.5156,0.0195,0,0.1
44.5489593,15.3254,0.1902,0,0.1
44.5650345,16.0752,0.7498,0,0.1
44.580328,15.2935,0.7817,0,0.1
44.5965783,16.2503,0.9568,0,0.1
44.6116143,15.036,1.2143,0,0.1
44.6275239,15.9096,0.8736,0,0.1
44.6491087,21.5848,5.6752,0,0.1
44.6690534,19.9447,1.6401,0,0.1
44.6894568,20.4034,0.4587,0,0.1
44.709072,19.6152,0.7882,0,0.1
44.729165,20.093,0.4778,0,0.1
44.7493873,20.2223,0.1293,0,0.1
44.7701565,20.7692,0.5469,0,0.1
44.7903851,20.2286,0.5406,0,0.1
44.8107096,20.3245,0.0959,0,0.1
44.8310833,20.3737,0.0492,0,0.1
44.8517757,20.6924,0.3187,0,0.1
44.8716555,19.8798,0.8126,0,0.1
44.8919036,20.2481,0.3683,0,0.1
44.9115552,19.6516,0.5965,0,0.1
44.93098,19.4248,0.2268,0,0.1
44.9514082,20.4282,1.0034,0,0.1
44.9712913,19.8831,0.5451,0,0.1
44.9917488,20.4575,0.5744,0,0.1
45.0111228,19.374,1.0835,0,0.1
45.0316107,20.4879,1.1139,0,0.1
45.0519799,20.3692,0.1187,0,0.1
45.0712203,19.2404,1.1288,0,0.1
45.0908077,19.5874,0.347,0,0.1
45.1112628,20.4551,0.8677,0,0.1
45.1316442,20.3814,0.0737,0,0.1
45.1516137,19.9695,0.4119,0,0.1
45.1716615,20.0478,0.0783,0,0.1
45.1913437,19.6822,0.3656,0,0.1
45.2116037,20.26,0.5778,0,0.1
45.2315017,19.898,0.362,0,0.1
45.2514027,19.901,0.003,0,0.1
45.2708041,19.4014,0.4996,0,0.1
45.2910667,20.2626,0.8612,0,0.1
45.3105106,19.4439,0.8187,0,0.1
45.3307129,20.2023,0.7584,0,0.1
45.350992,20.2791,0.0768,0,0.1
45.3712879,20.2959,0.0168,0,0.1
45.3909699,19.682,0.6139,0,0.1
45.4112094,20.2395,0.5575,0,0.1
45.4312548,20.0454,0.1941,0,0.1
45.4506113,19.3565,0.6889,0,0.1
45.4706317,20.0204,0.6639,0,0.1
45.4912793,20.6476,0.6272,0,0.1
45.5106188,19.3395,1.3081,0,0.1
45.5307341,20.1153,0.7758,0,0.1
45.5512626,20.5285,0.4132,0,0.1
45.5708623,19.5997,0.9288,0,0.1
45.5905696,19.7073,0.1076,0,0.1
45.6101471,19.5775,0.1298,0,0.1
45.6299466,19.7995,0.222,0,0.1
45.6498754,19.9288,0.1293,0,0.1
45.6703948,20.5194,0.5906,0,0.1
45.6902598,19.865,0.6544,0,0.1
45.710497,20.2372,0.3722,0,0.1
45.7302014,19.7044,0.5328,0,0.1
45.7500248,19.8234,0.119,0,0.1
45.7692514,19.2266,0.5968,0,0.1
45.7909361,21.6847,2.4581,0,0.1
45.8082862,17.3501,4.3346,0,0.1
45.8281134,19.8272,2.4771,0,0.1
45.8478646,19.7512,0.076,0,0.1
45.8678454,19.9808,0.2296,0,0.1
45.888018,20.1726,0.1918,0,0.1
45.9073824,19.3644,0.8082,0,0.1
45.9269446,19.5622,0.1978,0,0.1
45.9471058,20.1612,0.599,0,0.1
45.9665635,19.4577,0.7035,0,0.1
45.987359,20.7955,1.3378,0,0.1
46.0061536,18.7946,2.0009,0,0.1
46.0257275,19.5739,0.7793,0,0.1
46.0463683,20.6408,1.0669,0,0.1
46.0663672,19.9989,0.6419,0,0.1
46.0860305,19.6633,0.3356,0,0.1
46.1057303,19.6998,0.0365,0,0.1
46.1259124,20.1821,0.4823,0,0.1
46.1462317,20.3193,0.1372,0,0.1
46.1659778,19.7461,0.5732,0,0.1
46.185543,19.5652,0.1809,0,0.1
46.2056016,20.0586,0.4934,0,0.1
46.2256938,20.0922,0.0336,0,0.1
46.2450486,19.3548,0.7374,0,0.1
46.2655071,20.4585,1.1037,0,0.1
46.2850691,19.562,0.8965,0,0.1
46.3047007,19.6316,0.0696,0,0.1
46.3249731,20.2724,0.6408,0,0.1
46.3457294,20.7563,0.4839,0,0.1
46.3657352,20.0058,0.7505,0,0.1
46.3862282,20.493,0.4872,0,0.1
46.4058014,19.5732,0.9198,0,0.1
46.4258469,20.0455,0.4723,0,0.1
46.4469638,21.1169,1.0714,0,0.1
46.4670121,20.0483,1.0686,0,0.1
46.4882354,21.2233,1.175,0,0.1
46.5079012,19.6658,1.5575,0,0.1
46.5282917,20.3905,0.7247,0,0.1
46.5488575,20.5658,0.1753,0,0.1
46.5694345,20.577,0.0112,0,0.1
46.5888208,19.3863,1.1907,0,0.1
46.6089076,20.0868,0.7005,0,0.1
46.6290725,20.1649,0.0781,0,0.1
46.6494246,20.3521,0.1872,0,0.1
46.6699813,20.5567,0.2046,0,0.1
46.6911731,21.1918,0.6351,0,0.1
46.7113184,20.1453,1.0465,0,0.1
46.7314889,20.1705,0.0252,0,0.1
46.7519268,20.4379,0.2674,0,0.1
46.7725448,20.618,0.1801,0,0.1
46.7925879,20.0431,0.5749,0,0.1
46.8134966,20.9087,0.8656,0,0.1
46.833094,19.5974,1.3113,0,0.1
46.8536539,20.5599,0.9625,0,0.1
46.8740705,20.4166,0.1433,0,0.1
46.8950182,20.9477,0.5311,0,0.1
46.9155151,20.4969,0.4508,0,0.1
46.9352914,19.7763,0.7206,0,0.1
46.9554195,20.1281,0.3518,0,0.1
46.9756933,20.2738,0.1457,0,0.1
46.9956244,19.9311,0.3427,0,0.1
47.0155238,19.8994,0.0317,0,0.1
47.0381367,22.6129,2.7135,0,0.1
47.0561811,18.0444,4.5685,0,0.1
47.0765106,20.3295,2.2851,0,0.1
47.0965942,20.0836,0.2459,0,0.1
47.1170531,20.4589,0.3753,0,0.1
47.1373171,20.264,0.1949,0,0.1
47.1573719,20.0548,0.2092,0,0.1
47.177183,19.8111,0.2437,0,0.1
47.1976273,20.4443,0.6332,0,0.1
47.2177607,20.1334,0.3109,0,0.1
47.2376349,19.8742,0.2592,0,0.1
47.2581591,20.5242,0.65,0,0.1
47.2786579,20.4988,0.0254,0,0.1
47.2990397,20.3818,0.117,0,0.1
47.3197529,20.7132,0.3314,0,0.1
47.339883,20.1301,0.5831,0,0.1
47.3601909,20.3079,0.1778,0,0.1
47.380375,20.1841,0.1238,0,0.1
47.4009763,20.6013,0.4172,0,0.1
47.4216627,20.6864,0.0851,0,0.1
47.4417427,20.08,0.6064,0,0.1
47.4615451,19.8024,0.2776,0,0.1
47.4822729,20.7278,0.9254,0,0.1
47.5021913,19.9184,0.8094,0,0.1
47.5230615,20.8702,0.9518,0,0.1
47.5424357,19.3742,1.496,0,0.1
47.5627366,20.3009,0.9267,0,0.1
47.5828673,20.1307,0.1702,0,0.1
47.6030497,20.1824,0.0517,0,0.1
47.6230494,19.9997,0.1827,0,0.1
47.642882,19.8326,0.1671,0,0.1
47.6634832,20.6012,0.7686,0,0.1
47.6833697,19.8865,0.7147,0,0.1
47.7033256,19.9559,0.0694,0,0.1
47.7235504,20.2248,0.2689,0,0.1
47.743489,19.9386,0.2862,0,0.1
47.7635714,20.0824,0.1438,0,0.1
47.7840122,20.4408,0.3584,0,0.1
47.8048759,20.8637,0.4229,0,0.1
