timestamp,hw.md.RenderBasic.SYSMEM_TRANSACTION_READ,hw.md.RenderBasic.SYSMEM_TRANSACTION_WRITE,hw.md.RenderBasic.HOST_TO_GPUMEM_TRANSACTION_READ,hw.md.RenderBasic.HOST_TO_GPUMEM_TRANSACTION_WRITE,hw.raw.RenderBasic.GPU_MEMORY_BYTE_READ,hw.raw.RenderBasic.GPU_TIME,hw.gpu.symbols.GpuTimestampFrequency,hw.raw.RenderBasic.GPU_MEMORY_BYTE_WRITE,hw.gal.d_gpu_busy,hw.gal.d_gti_busy,hw.gal.d_crystal_clock,hw.gal.d_gpu_sq_fifo_full,hw.gal.d_gpu_sq_fifo_stalled,hw.gal.d_gpu_ticks,hw.gal.d_unslice_freq_req,hw.gal.d_slice_freq_req,hw.gal.d_unslice_freq,hw.gal.d_slice_freq,hw.gal.ia_freq,hw.gal.ring_freq,hw.gal.qclk_ratio,hw.gal.qclk_base,hw.gal.gt_perf_limit,hw.gal.gtlimit_prochot,hw.gal.gtlimit_thermal,hw.gal.gtlimit_ratl,hw.gal.gtlimit_vr_thermalert,hw.gal.gtlimit_vr_tdc,hw.gal.gtlimit_other,hw.gal.gtlimit_max_vid,hw.gal.gtlimit_pbm_pl1,hw.gal.gtlimit_pbm_pl2,hw.gal.gtlimit_ineff_op,hw.gal.gtlimit_psys_crit,hw.gal.d_pkg_joules,hw.gal.d_pkg_temp,hw.gal.rc6_res,hw.gal.pg_req,hw.gal.pg_status,hw.gal.ia_pstate_limit,hw.md.RenderBasic.GPU_MEMORY_BYTE_READ_RATE,"hw.md.RenderBasic.GPU_MEMORY_BYTE_WRITE_RATE
"
8425873,0,2634.099617,0,0,0,19230870.54,19200000,0,839882119,113176602,2147483668,607521881,85825450,3748178759,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645488671,64,55073,40,2,255,0,0
8535214,0,2633.961643,91.457001,91.457001,6008.724998,19230947.22,19200000,2999.789649,839882119,113176602,2147483668,607521884,85825450,3791910734,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645488671,64,55073,40,2,255,0.000012,0.000006
8644436,0,2636.831408,18.311329,18.311329,0,19230924.17,19200000,0,839882119,113176602,2147483668,607521884,85825450,3835611482,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645488671,63,55073,40,2,255,0,0
8753884,0,2640.523354,0,0,0,19230849.35,19200000,0,839883285,113177478,2147483668,607531666,85825450,3879374789,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645489183,64,55073,40,2,255,0,0
8863245,210.312634,3547.8827,100.584303,16843.2988,2640667.148,19230804.4,19200000,4262753.632,839883285,113177478,2147483668,607532484,85825450,3923116033,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645489183,64,55073,40,2,255,0.005273,0.008512
8972548,0,2634.877359,36.595519,36.595519,2342.113208,19230926.87,19200000,0,839883285,113177478,2147483668,607532488,85825450,3966834884,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645489183,64,55073,40,2,255,0.000005,0
9081912,0,2633.407703,18.287553,18.287553,13413.92049,19230852.93,19200000,217310.9981,839883426,113177619,2147483668,607532661,85825450,4010577431,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645489183,63,55073,40,2,255,0.000027,0.000434
9191249,0,2634.058004,0,0,0,19230928.23,19200000,0,839883426,113177619,2147483668,607532661,85825450,4054320759,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645489183,63,55073,40,2,255,0,0
9300647,0,2632.589261,0,0,0,19230881.73,19200000,0,839884599,113178486,2147483668,607542661,85825450,4098068233,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645489247,64,55073,40,2,255,0,0
9410142,383.579159,4319.831956,182.656742,31115.57605,4434467.327,19230923.79,19200000,7845426.732,839884599,113178486,2147483668,607543060,85825450,4141863455,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645489247,63,55073,40,2,255,0.008855,0.015666
9519500,0,2633.552186,36.577114,36.577114,2679.273579,19230847.31,19200000,0,839884599,113178486,2147483668,607543064,85825450,4185604606,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645489375,63,55073,40,2,255,0.000005,0
9628838,0,2634.033913,18.291902,18.291902,0,19230926.12,19200000,2341.363478,839884599,113178486,2147483668,607543064,85825450,4229337185,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645489375,63,55073,40,2,255,0,0.000005
9738199,0,2633.479943,0,0,0,19230877.55,19200000,0,839884599,113178486,2147483668,607543064,85825450,4273078899,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645490847,63,55073,40,2,255,0,0
9847576,0,2633.094709,0,0,0,19230898.63,19200000,0,839885763,113179361,2147483668,607553566,85825450,21861410,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645492191,63,55073,40,2,255,0,0
9956923,466.405114,4627.470347,192.049165,36791.13282,5286262.998,19230879.68,19200000,9284351.651,839885763,113179361,2147483668,607553572,85825450,65597042,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645492255,63,55073,40,2,255,0.010556,0.018539
10066392,0,2640.016808,45.675031,45.675031,3818.432616,19230805.07,19200000,1269.76587,839885763,113179361,2147483668,607553575,85825450,109382564,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645492319,63,55073,40,2,255,0.000008,0.000003
10175551,0,2638.353228,0,0,14080.37816,19230920.03,19200000,187799.4485,839885904,113179502,2147483668,607553746,85825450,153082832,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645492400,63,55073,40,2,255,0.000028,0.000375
10284915,0,2633.407703,0,0,0,19230852.93,19200000,0,839885904,113179502,2147483668,607553746,85825450,196777236,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645492464,63,55073,40,2,255,0,0
10394287,384.010533,4315.546941,118.860403,15497.56793,3748994.258,19230927.48,19200000,7345399.188,839887081,113180373,2147483668,607564016,85825450,240525809,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645492464,63,55073,40,2,255,0.007486,0.014667
10503636,0,2633.768942,118.885404,18527.8329,52858.27945,19230875.45,19200000,595396.3914,839887081,113180373,2147483668,607564024,85825450,284262257,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645492528,63,55073,40,2,255,0.000106,0.001189
10613973,0,2637.374589,54.378858,54.378858,2347.354015,19230919.82,19200000,0,839887081,113180373,2147483668,607564025,85825450,328395832,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645492592,63,55073,40,2,255,0.000005,0
10722367,0,2638.522427,0,0,0,19230852.26,19200000,0,839887081,113180373,2147483668,607564025,85825450,371749872,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645494640,63,55073,40,2,255,0,0
10831725,0,2633.552186,0,0,0,19230920.46,19200000,0,839887081,113180373,2147483668,607564025,85825450,415490763,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645496432,63,55073,40,2,255,0,0
10941207,0,2639.70333,0,0,0,19230878.14,19200000,0,839888249,113181258,2147483668,607573931,85825450,459283380,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645497776,63,55073,40,2,255,0,0
11050567,393.196781,4288.588149,173.738113,30047.54938,4368379.663,19230897.95,19200000,7603118.142,839888249,113181258,2147483668,607574472,85825450,503023688,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645497840,63,55073,40,2,255,0.008723,0.015182
11159936,0,2633.287312,36.573435,36.573435,2779.581051,19230878.95,19200000,2779.581051,839888249,113181258,2147483668,607574473,85825450,546768766,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645497904,63,55073,40,2,255,0.000006,0.000006
11269299,0,2633.431782,0,0,9381.600724,19230928.19,19200000,187796.604,839888390,113181399,2147483668,607574645,85825450,590511272,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645497904,63,55073,40,2,255,0.000019,0.000375
11378657,0,2633.552186,0,0,0,19230874.74,19200000,0,839888390,113181399,2147483668,607574645,85825450,634252632,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645497904,63,55073,40,2,255,0,0
11488330,0,2635.106179,0,0,0,19230795.18,19200000,0,839888591,113181609,2147483668,607575221,85825450,678120338,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645497904,63,55073,40,2,255,0,0
11597373,375.998459,4310.226241,155.9018,31061.14102,4072952.872,19230927.25,19200000,7840732.555,839889556,113182261,2147483668,607585023,85825450,721787285,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645498608,63,55073,40,2,255,0.008133,0.015656
11706643,0,2635.673103,0,0,0,19230877.64,19200000,0,839889556,113182261,2147483668,607585023,85825450,765440411,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645500848,63,55073,40,2,255,0,0
11816093,0,2640.475103,0,0,0,19230899.95,19200000,0,839889556,113182261,2147483668,607585023,85825450,809217269,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645502832,63,55073,40,2,255,0,0
11925356,0,2635.841959,0,0,0,19230874.13,19200000,0,839889556,113182261,2147483668,607585023,85825450,852919829,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645504304,63,55073,40,2,255,0,0
12034966,0,2636.620746,0,0,0,19230927.84,19200000,0,839889637,113182350,2147483668,607585113,85825450,896763078,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645506160,63,55073,40,2,255,0,0
12144119,476.395518,4626.533398,238.197759,36737.42362,5767592.279,19230877.76,19200000,9284353.156,839890726,113183143,2147483668,607595596,85825450,940423849,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645506160,63,55073,40,2,255,0.011517,0.018539
12253454,0,2634.106187,0,0,0,19230895.87,19200000,0,839890726,113183143,2147483668,607595596,85825450,984154220,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645506224,63,55073,40,2,255,0,0
12362835,0,2632.998418,0,0,8337.828325,19230881.05,19200000,222570.6476,839890867,113183284,2147483668,607595769,85825450,1027902621,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645506224,63,55073,40,2,255,0.000017,0.000444
12472281,0,2640.571606,0,0,0,19230926.67,19200000,0,839890867,113183284,2147483668,607595769,85825450,1071680062,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645506244,63,55073,40,2,255,0,0
12581984,0,2634.385568,0,0,2679.963173,19230850.57,19200000,0,839890958,113183386,2147483668,607595863,85825450,1115560450,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645507204,63,55073,40,2,255,0.000005,0
12691102,384.904415,4334.756869,219.94538,31113.10691,4392217.599,19230924.32,19200000,7843078.136,839892039,113184151,2147483668,607606181,85825450,1159204601,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645507273,63,55073,40,2,255,0.00877,0.015661
12801819,0,2637.354697,36.128147,36.128147,2781.867283,19230876.92,19200000,2781.867283,839892426,113184538,2147483668,607606655,85825450,1203489344,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645507465,63,55073,40,2,255,0.000006,0.000006
12909740,389.173562,4327.23937,92.660372,13111.44263,9822045.756,19230928.18,19200000,6338312.284,839893126,113184955,2147483668,607619778,85825450,1246654698,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645507529,63,55073,40,2,255,0.019612,0.012656
13019106,0,2633.359545,45.718048,31600.31454,59021.99953,19230848.71,19200000,1016805.954,839893126,113184955,2147483668,607619780,85825450,1290398703,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645507529,63,55073,40,2,255,0.000118,0.00203
13128462,0,2633.600351,64.01112,64.01112,6364.534182,19230805.81,19200000,2542.155895,839893126,113184955,2147483668,607619789,85825450,1334143563,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645507593,63,55073,40,2,255,0.000013,0.000005
13237814,402.370327,4325.481015,201.185164,31275.14815,5479122.467,19230923.99,19200000,8185812.788,839894325,113185824,2147483668,607630780,85825450,1377877350,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645507593,63,55073,40,2,255,0.010941,0.016345
13347107,0,2635.118443,0,0,0,19230847.36,19200000,0,839894325,113185824,2147483668,607630780,85825450,1421592357,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645507657,63,55073,40,2,255,0,0
13457035,0,2638.090386,0,0,14081.94455,19230923.88,19200000,187795.6481,839894481,113185980,2147483668,607630954,85825450,1465561422,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645507657,63,55073,40,2,255,0.000028,0.000375
13565824,0,2638.13437,64.344741,3833.108127,30600.52027,19230878.12,19200000,122411.2732,839894481,113185980,2147483668,607631068,85825450,1509075191,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645509385,63,55073,40,2,255,0.000061,0.000244
13675175,0,2633.720771,91.448638,91.448638,4691.315123,19230926.1,19200000,2341.08513,839894481,113185980,2147483668,607631072,85825450,1552812687,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645511049,63,55073,40,2,255,0.000009,0.000005
13784538,438.905297,4553.642457,128.014045,4169.600322,5744035.917,19230845.9,19200000,8319596.207,839895700,113186860,2147483668,607641887,85825450,1596555849,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645511369,63,55073,40,2,255,0.01147,0.016613
13894023,0,2639.631,45.668356,27656.75663,53989.13093,19230926.61,19200000,889710.9193,839895700,113186860,2147483668,607641887,85825450,1640346997,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645511369,63,55073,40,2,255,0.000108,0.001777
14003380,0,2633.576269,0,0,0,19230876.85,19200000,0,839895700,113186860,2147483668,607641887,85825450,1684086836,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645511369,63,55073,40,2,255,0,0
14112729,0,2633.768942,0,0,0,19230921.18,19200000,0,839895700,113186860,2147483668,607641892,85825450,1727825165,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645511369,63,55073,40,2,255,0,0
14222144,0,2632.180231,82.255632,82.255632,5364.895124,19230845.86,19200000,2677.877805,839895700,113186860,2147483668,607641893,85825450,1771588450,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645511369,63,55073,40,2,255,0.000011,0.000005
14331572,228.460723,3545.710421,91.384289,16823.84764,2470053.368,19230809.3,19200000,4247477.794,839896861,113187738,2147483668,607652397,85825450,1815357002,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645511433,63,55073,40,2,255,0.004932,0.008481
14440955,0,2632.950276,0,0,0,19230922.54,19200000,0,839896861,113187738,2147483668,607652397,85825450,1859108178,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645511497,63,55073,40,2,255,0,0
14550281,0,2634.323034,0,0,8040.173426,19230850.85,19200000,214624.1516,839897002,113187879,2147483668,607652570,85825450,1902836903,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645512713,63,55073,40,2,255,0.000016,0.000429
14659445,0,2638.232384,54.963175,54.963175,2345.095453,19230927.78,19200000,2345.095453,839897002,113187879,2147483668,607652574,85825450,1946499497,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645512713,63,55073,40,2,255,0.000005,0.000005
14768953,0,2639.076597,0,0,0,19230878.11,19200000,0,839897002,113187879,2147483668,607652574,85825450,1990300613,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645512713,63,55073,40,2,255,0,0
14878219,384.383065,4338.03745,183.039555,31089.26839,4033047.792,19230922.7,19200000,7847775.154,839898175,113188748,2147483668,607662881,85825450,2034005413,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645512777,63,55073,40,2,255,0.008053,0.01567
14987514,0,2635.070223,0,0,0,19230852.28,19200000,0,839898175,113188748,2147483668,607662881,85825450,2077740846,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645512777,63,55073,40,2,255,0,0
15096877,0,2633.431782,0,0,0,19230928.19,19200000,0,839898175,113188748,2147483668,607662884,85825450,2121464904,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645512777,63,55073,40,2,255,0,0
15206257,0,2633.02249,63.997074,63.997074,5558.603035,19230874.02,19200000,2779.301518,839898175,113188748,2147483668,607662885,85825450,2165212639,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645512841,63,55073,40,2,255,0.000011,0.000006
15315676,0,2632.084007,0,0,0,19230919.68,19200000,0,839898175,113188748,2147483668,607662885,85825450,2208978872,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645512841,63,55073,40,2,255,0,0
15425622,445.673331,4556.78242,127.335237,18727.37526,4923071.326,19230849.69,19200000,8421543.303,839899345,113189628,2147483668,607673309,85825450,2253021286,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645513545,63,55073,40,2,255,0.00983,0.016816
15534828,0,2637.217735,64.099042,14623.73862,28166.95053,19230921.38,19200000,469498.0129,839899345,113189628,2147483668,607673309,85825450,2296634331,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645515273,63,55073,40,2,255,0.000056,0.000937
15644193,0,2633.383624,0,0,2779.682714,19230878.25,19200000,0,839899487,113189770,2147483668,607673490,85825450,2340378534,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645516297,63,55073,40,2,255,0.000006,0
15753664,0,2639.968576,45.674197,45.674197,6257.364964,19230791.72,19200000,101405.8518,839899487,113189770,2147483668,607673490,85825450,2384165068,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645516297,63,55073,40,2,255,0.000012,0.000202
15862920,0,2636.010837,0,0,0,19230925.53,19200000,0,839899487,113189770,2147483668,607673490,85825450,2427912292,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645516297,63,55073,40,2,255,0,0
15972299,447.983617,4626.116531,210.278024,36899.22197,4960742.007,19230876.13,19200000,9295477.194,839900660,113190633,2147483668,607683882,85825450,2471614164,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645516297,63,55073,40,2,255,0.009906,0.018561
16081681,585.10541,4333.436946,155.418625,25808.63396,10725841.55,19230924.65,19200000,6915808.817,839901783,113191439,2147483668,607697681,85825450,2515364794,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645516361,63,55073,40,2,255,0.021417,0.013809
16190916,0,2636.5176,128.16405,16734.5631,32187.4857,19230850.92,19200000,536567.9498,839901783,113191439,2147483668,607697689,85825450,2559055793,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645516361,63,55073,40,2,255,0.000064,0.001071
16300280,0,2633.407703,18.287553,18.287553,2340.806847,19230926.08,19200000,2340.806847,839901783,113191439,2147483668,607697689,85825450,2602799319,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645516361,63,55073,40,2,255,0.000005,0.000005
16409670,0,2632.78179,0,0,0,19230880.34,19200000,0,839901783,113191439,2147483668,607697689,85825450,2646553626,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645517961,63,55073,40,2,255,0,0
16518998,0,2634.274843,18.293575,18.293575,2341.577638,19230919.8,19200000,0,839902989,113192311,2147483668,607708747,85825450,2690282622,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645519049,63,55073,40,2,255,0.000005,0
16628494,456.637685,4566.376854,228.318843,35909.98758,5993543.143,19230848.62,19200000,9551033.828,839902989,113192311,2147483668,607708751,85825450,2734087644,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645519049,63,55073,40,2,255,0.011968,0.019071
16737698,0,2637.266034,54.943042,54.943042,4688.47295,19230925.61,19200000,2344.236475,839903145,113192467,2147483668,607708930,85825450,2777821907,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645519113,63,55073,40,2,255,0.000009,0.000005
16847207,0,2639.052498,0,0,16090.00174,19230848.61,19200000,214621.6293,839903145,113192467,2147483668,607708930,85825450,2821561187,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645519113,63,55073,40,2,255,0.000032,0.000429
16956825,0,2636.428324,0,0,0,19230774.14,19200000,0,839903145,113192467,2147483668,607708930,85825450,2865405322,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645519113,63,55073,40,2,255,0,0
17065922,0,2639.852608,0,0,0,19230849.61,19200000,0,839904357,113193336,2147483668,607719908,85825450,2909041532,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645519113,63,55073,40,2,255,0,0
17175450,200.86188,3551.603243,127.821196,16991.08904,2713242.276,19230808.56,19200000,4517401.943,839904357,113193336,2147483668,607719914,85825450,2952849387,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645519113,63,55073,40,2,255,0.005418,0.00902
17284646,0,2637.459248,0,0,0,19230924.21,19200000,0,839904357,113193336,2147483668,607719914,85825450,2996538938,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645519113,63,55073,40,2,255,0,0
17394051,0,2632.420822,0,0,0,19230848.68,19200000,0,839904357,113193336,2147483668,607719914,85825450,3040285547,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645520777,63,55073,40,2,255,0,0
17503452,0,2632.51707,0,0,0,19230921.11,19200000,0,839904357,113193336,2147483668,607719914,85825450,3084043510,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645522441,63,55073,40,2,255,0,0
17613887,461.810115,4627.156246,172.046905,36754.65206,5750894.191,19230877.89,19200000,9295476.977,839905527,113194218,2147483668,607730490,85825450,3128215328,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645523209,63,55073,40,2,255,0.011483,0.018561
17722803,0,2635.05821,119.358037,119.358037,7042.124206,19230921.08,19200000,4691.689008,839905527,113194218,2147483668,607730496,85825450,3171780349,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645523273,63,55073,40,2,255,0.000014,0.000009
17831397,0,2633.663002,0,0,0,19230850.69,19200000,0,839905668,113194359,2147483668,607730669,85825450,3215214822,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645523337,63,55073,40,2,255,0,0
17940740,0,2633.913465,0,0,11733.71867,19230924.7,19200000,187794.3718,839905668,113194359,2147483668,607730669,85825450,3258950172,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645523337,63,55073,40,2,255,0.000023,0.000375
18050092,0,2633.696686,0,0,0,19230878.26,19200000,0,839905668,113194359,2147483668,607730669,85825450,3302687334,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645523337,63,55073,40,2,255,0,0
18159462,73.146201,2907.561489,36.5731,2230.95913,43485.41648,19230922.56,19200000,66371.0341,839906844,113195226,2147483668,607741077,85825450,3346433839,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645523401,63,55073,40,2,255,0.000087,0.000133
18268898,347.234914,4285.609854,201.030739,34120.39914,5201807.449,19230856.39,19200000,9159828.576,839906844,113195226,2147483668,607741081,85825450,3390205916,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645524233,63,55073,40,2,255,0.010387,0.01829
18378272,0,2633.166932,18.285881,18.285881,0,19230923.25,19200000,0,839906844,113195226,2147483668,607741081,85825450,3433952889,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645525833,63,55073,40,2,255,0,0
18488062,0,2632.298023,0,0,0,19230877.13,19200000,0,839906844,113195226,2147483668,607741081,85825450,3477870478,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645527561,63,55073,40,2,255,0,0
18597115,0,2640.917719,0,0,0,19230796.03,19200000,0,839906844,113195226,2147483668,607741081,85825450,3521484970,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645528777,63,55073,40,2,255,0,0
18706502,411.383437,4314.955159,164.553375,30908.60888,4436816.075,19230923.24,19200000,7831341.933,839908013,113196105,2147483668,607751572,85825450,3565237788,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645529929,63,55073,40,2,255,0.008859,0.015637
18815738,0,2636.493464,0,0,0,19230876.27,19200000,0,839908013,113196105,2147483668,607751572,85825450,3608930494,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645529993,63,55073,40,2,255,0,0
18925090,0,2633.696686,0,0,9382.544444,19230923.99,19200000,187797.2054,839908154,113196246,2147483668,607751748,85825450,3652668469,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645530057,63,55073,40,2,255,0.000019,0.000375
19034452,0,2633.455862,0,0,0,19230848.01,19200000,0,839908154,113196246,2147483668,607751748,85825450,3696411495,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645530057,63,55073,40,2,255,0,0
19143769,0,2634.539916,0,0,0,19230924.74,19200000,0,839908154,113196246,2147483668,607751748,85825450,3740134971,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645530121,63,55073,40,2,255,0,0
19253222,91.363416,2969.311028,109.6361,2713.493463,56773.22686,19230921.03,19200000,86512.01886,839909341,113197126,2147483668,607762051,85825450,3783915151,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645530185,63,55073,40,2,255,0.000113,0.000173
19362574,301.777745,4087.716731,118.882142,29638.2325,4047973.517,19230887.41,19200000,7970819.007,839909341,113197126,2147483668,607762053,85825450,3827833416,400,400,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645530249,63,55073,40,2,255,0.008083,0.015916
19471809,0,2636.5176,0,0,0,19230850.92,19200000,0,839909341,113197126,2147483668,607762053,85825450,3871350019,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645530249,63,55073,40,2,255,0,0
