Delta_Time,Time,Running GPU Ticks,GT Effective Freq,GPU_Busy,GTI_Busy,GT Unslice Request Freq,GT Slice Request Freq,GT Slice Freq,GT Unslice Freq,CrystalClock,IA Freq,Ring Freq,SA Freq,PKG Reported Power,PKG Reported Temp,GT Temp,GTI Rd BW,GTI Wr BW,GTI Total BW,Perf Limited,GT RC6,PCIe SysFromDev Rd BW,PCIe SysToDev Wr BW,PCIe DevFromSys Rd BW,PCIe DevToSys Wr BW,PCIe Total BW,LoadMarker,TestMarker
0.108365,189.888168,1640767706,2478.44901,96.00427813,10.42124394,70834.75,70834.75,0,0,2147483668,5100,0,0,117.5126003,80,NO CALC,77.933473,34.276186,112.209659,1,0,0.018286642,0.535579569,0.0019596,0.006916477,0.562742288,0,0.1
0.108766,189.996934,1910799432,2482.685085,96.35415755,10.44792123,70834.75,70834.75,0,0,2147483668,5000,0,0,115.593962,80,NO CALC,78.840547,34.176498,113.017045,1,0,0.018937094,0.482513138,0.002041226,0.007205781,0.51069724,0,0.1
0.111028,190.107962,2186748445,2485.400196,95.96891055,10.6822189,70834.75,70834.75,0,0,2147483668,5100,0,0,115.8770813,80,NO CALC,78.344964,34.341478,112.686442,1,0,0.018981302,0.490716432,0.002687899,0.007269373,0.519655006,0,0.1
0.110037,190.217999,2459164209,2475.674219,96.64698601,10.21898725,70834.75,70834.75,0,0,2147483668,5100,0,0,116.993895,80,NO CALC,77.562096,33.503603,111.065699,1,0,0.020813363,0.46505201,0.001976353,0.007023092,0.494864818,0,0.1
0.109813,190.327812,2731632584,2481.203273,96.42995456,10.37333922,70834.75,70834.75,0,0,2147483668,5100,0,0,116.1387089,81,NO CALC,77.342968,33.722355,111.065323,1,0,0.018805497,0.513818364,0.001998452,0.007056651,0.541678963,0,0.1
0.11154,190.439352,3007570691,2473.893733,96.51269141,10.21197956,70834.75,70834.75,0,0,2147483668,5100,0,0,115.5755459,81,NO CALC,78.320292,33.878088,112.19838,1,0,0.018046692,0.481429299,0.003431235,0.007122969,0.510030195,0,0.1
0.110035,190.549387,3279507008,2471.361994,96.40876358,10.0957768,70834.75,70834.75,0,0,2147483668,5000,0,0,114.4006337,80,NO CALC,77.890712,33.915658,111.80637,1,0,0.017748535,0.557130658,0.001971736,0.006932485,0.583783414,0,0.1
0.110045,190.659432,3551562533,2472.220682,96.1956227,9.995697215,70834.75,70834.75,0,0,2147483668,5100,0,0,115.7413365,80,NO CALC,76.977099,33.325852,110.302951,1,0,0.019809787,0.460945977,0.001966323,0.006901613,0.489623699,0,0.1
0.111041,190.770473,3826578417,2476.705757,96.0927063,10.80849776,70834.75,70834.75,0,0,2147483668,5000,0,0,116.2174983,81,NO CALC,77.953349,33.352917,111.306266,1,0,0.018254014,0.511401158,0.001982115,0.00696939,0.538606677,0,0.1
0.10941,190.879883,4096948032,2471.159995,95.81746001,9.99356366,70834.75,70834.75,0,0,2147483668,5100,0,0,116.4850462,80,NO CALC,78.30854,33.108742,111.417282,1,0,0.018523791,0.491252792,0.00830754,0.007441221,0.525525345,0,0.1
0.10817,190.988053,68693586,2465.682259,95.8069363,9.527480817,70834.75,70834.75,0,0,2147483668,5000,0,0,114.7384199,80,NO CALC,77.342571,33.256047,110.598618,1,0,0.016742831,0.496870038,0.001927041,0.006788721,0.522328631,0,0.1
0.109049,191.097102,337707334,2466.90706,96.19805959,9.928106631,70834.75,70834.75,0,0,2147483668,5100,0,0,114.8305419,80,NO CALC,76.846823,32.929826,109.776649,1,0,0.018267018,0.554899467,0.001887445,0.006660052,0.581713982,0,0.1
0.111028,191.20813,610584201,2457.730185,96.24950823,9.819418525,70834.75,70834.75,0,0,2147483668,5000,0,0,114.8639334,80,NO CALC,77.855761,33.504279,111.36004,1,0,0.017989264,0.505538207,0.001897611,0.006762114,0.532187196,0,0.1
0.110372,191.318502,882562587,2464.197315,96.49024843,9.967592324,70834.75,70834.75,0,0,2147483668,5100,0,0,115.3331753,80,NO CALC,77.550389,32.662966,110.213355,1,0,0.017921647,0.449283224,0.001901932,0.006724024,0.475830827,0,0.1
0.109219,191.427721,1151052291,2458.269202,95.72494712,10.09646124,70834.75,70834.75,0,0,2147483668,5000,0,0,114.1225929,80,NO CALC,78.013626,32.696159,110.709785,1,0,0.018078613,0.45566753,0.001943105,0.006880561,0.482569809,0,0.1
0.110044,191.537765,1421441959,2457.105049,96.31534114,9.783836465,70834.75,70834.75,0,0,2147483668,5000,0,0,114.5371486,80,NO CALC,78.146429,32.641792,110.788221,1,0,0.017713351,0.528512958,0.00248337,0.006699866,0.555409545,0,0.1
0.110033,191.647798,1692136877,2460.124853,96.32724092,9.714409314,70834.75,70834.75,0,0,2147483668,5100,0,0,113.5773215,80,NO CALC,78.449649,33.036794,111.486443,1,0,0.020388356,0.563541192,0.003311298,0.006679596,0.593920442,0,0.1
0.110032,191.75783,1962232685,2454.702341,96.41593446,9.737209176,70834.75,70834.75,0,0,2147483668,5100,0,0,114.4309333,80,NO CALC,78.643971,33.037785,111.681756,1,0,0.019074015,0.483261306,0.001888033,0.006683728,0.510907082,0,0.1
0.111042,191.868872,2234347633,2450.55878,96.44141856,9.810678842,70834.75,70834.75,0,0,2147483668,5100,0,0,113.6786793,80,NO CALC,78.428407,32.73439,111.162797,1,0,0.017116695,0.472120603,0.002608599,0.006750311,0.498596207,0,0.1
0.110552,191.979424,2506370698,2460.58927,95.49375407,10.0010936,70834.75,70834.75,0,0,2147483668,5000,0,0,116.4825636,81,NO CALC,78.977909,32.364784,111.342693,1,0,0.017399233,0.494292206,0.003131341,0.006821912,0.521644692,0,0.1
0.110524,192.089948,2777018437,2448.768946,96.28293402,9.847614998,70834.75,70834.75,0,0,2147483668,5100,0,0,111.0543404,81,NO CALC,78.532447,32.272761,110.805208,1,0,0.017923636,0.434561181,0.001916688,0.006868807,0.461270312,0,0.1
0.110544,192.200492,3048019770,2451.524578,96.43656915,9.77876773,70834.75,70834.75,0,0,2147483668,5000,0,0,114.5264988,81,NO CALC,79.28788,33.000614,112.288494,1,0,0.01834882,0.445923867,0.001886814,0.006659719,0.472819221,0,0.1
0.110543,192.311035,3318594094,2447.683924,96.16616249,10.17447147,70834.75,70834.75,0,0,2147483668,5100,0,0,113.3299443,81,NO CALC,78.968695,32.512281,111.480976,1,0,0.017700551,0.471556155,0.001878147,0.006633147,0.497768,0,0.1
0.110546,192.421581,3589002494,2446.116549,96.19143343,9.925529644,70834.75,70834.75,0,0,2147483668,5000,0,0,113.0347949,80,NO CALC,78.99008,32.188385,111.178465,1,0,0.017210284,0.495775659,0.008009697,0.007195701,0.528191341,0,0.1
0.110537,192.532118,3859730192,2449.204321,96.28743588,10.16296625,70834.75,70834.75,0,0,2147483668,5100,0,0,112.5144677,81,NO CALC,78.796329,32.266057,111.062386,1,0,0.016910609,0.421688303,0.001894461,0.006693722,0.447187096,0,0.1
0.110034,192.642152,4128527921,2442.860652,96.18101405,9.630289729,70834.75,70834.75,0,0,2147483668,5100,0,0,112.9211962,81,NO CALC,78.435509,32.89992,111.335429,1,0,0.017631205,0.746878383,0.006150244,0.006954069,0.777613901,0,0.1
0.111046,192.753198,104095927,2436.245358,96.52796139,9.762316517,70834.75,70834.75,0,0,2147483668,5000,0,0,112.7759256,80,NO CALC,78.213497,31.904671,110.118168,1,0,0.015428561,0.456322317,0.001860995,0.006566792,0.480178665,0,0.1
0.108031,192.861229,368080166,2443.597106,96.07439902,10.17973174,70834.75,70834.75,0,0,2147483668,5100,0,0,112.04421,81,NO CALC,77.637022,31.808525,109.445547,1,0,0.017795781,0.464630486,0.003876221,0.006780868,0.493083356,0,0.1
0.110074,192.971303,636580465,2439.270845,96.24746898,9.774359068,70834.75,70834.75,0,0,2147483668,5000,0,0,111.457335,80,NO CALC,77.213914,31.297146,108.51106,1,0,0.017762596,0.448219779,0.001886149,0.006749787,0.474618311,0,0.1
0.110004,193.081307,904735457,2437.684011,96.38141068,9.794209301,70834.75,70834.75,0,0,2147483668,5100,0,0,113.0629607,80,NO CALC,78.160982,31.901145,110.062127,1,0,0.017753536,0.425908003,0.004008,0.006712192,0.454381732,0,0.1
0.110108,193.191415,1172994387,2436.325517,96.34333291,9.865907109,70834.75,70834.75,0,0,2147483668,5100,0,0,113.2094943,80,NO CALC,78.145096,32.393468,110.538564,1,0,0.017915211,0.446072002,0.003767065,0.006907545,0.474661823,0,0.1
0.108478,193.299893,1436680701,2430.781486,96.47635557,10.09478235,70834.75,70834.75,0,0,2147483668,5000,0,0,110.9287155,81,NO CALC,77.154065,31.412329,108.566394,1,0,0.017964933,0.43500035,0.007737016,0.007107506,0.467809805,0,0.1
0.110029,193.409922,1703846851,2428.143035,96.2012833,9.640569304,70834.75,70834.75,0,0,2147483668,5000,0,0,110.9004945,81,NO CALC,76.692127,31.955638,108.647765,1,0,0.017659344,0.417480046,0.001850276,0.006502431,0.443492098,0,0.1
0.111096,193.521018,1974092716,2432.543611,96.13286077,9.999359113,70834.75,70834.75,0,0,2147483668,5100,0,0,111.8098839,80,NO CALC,76.915971,31.462037,108.378008,1,0,0.017946569,0.407767264,0.001883776,0.006627205,0.434224815,0,0.1
0.110983,193.632001,2243257807,2425.282169,96.50469712,9.43160484,70834.75,70834.75,0,0,2147483668,5000,0,0,111.4084222,80,NO CALC,76.313829,31.355288,107.669117,1,0,0.019014372,0.453845075,0.00428635,0.006716416,0.483862213,0,0.1
0.110042,193.742043,2510218710,2425.991013,96.24139329,9.736324313,70834.75,70834.75,0,0,2147483668,5100,0,0,112.7782061,80,NO CALC,75.965566,31.296293,107.261859,1,0,0.017343196,0.412252776,0.001836681,0.006517366,0.437950019,0,0.1
0.111035,193.853078,2779179464,2422.306066,96.46775431,9.680009907,70834.75,70834.75,0,0,2147483668,5100,0,0,110.3750454,80,NO CALC,75.863086,30.868967,106.732053,1,0,0.017414041,0.41230675,0.001865214,0.006658513,0.438244517,0,0.1
0.109042,193.96212,3043725904,2426.096733,96.47695659,9.568934906,70834.75,70834.75,0,0,2147483668,5000,0,0,110.6146761,80,NO CALC,76.650718,31.151594,107.802312,1,0,0.016751564,0.407995451,0.001874067,0.00663172,0.433252802,0,0.1
0.109039,194.071159,3308015596,2423.808839,96.20764589,9.613507094,70834.75,70834.75,0,0,2147483668,5000,0,0,110.8628922,80,NO CALC,75.872496,31.274,107.146496,1,0,0.017203973,0.434884693,0.00184301,0.006545034,0.46047671,0,0.1
0.110229,194.181388,3575975243,2430.936024,95.82571918,9.726608243,70834.75,70834.75,0,0,2147483668,5100,0,0,110.2513228,81,NO CALC,74.790558,30.235255,105.025813,1,0,0.017180814,0.44378884,0.001831823,0.006451152,0.469252629,0,0.1
0.109851,194.291239,3842501015,2426.248027,96.09858536,9.618275664,70834.75,70834.75,0,0,2147483668,5000,0,0,111.0518586,81,NO CALC,75.23404,30.547493,105.781533,1,0,0.017266151,0.432678009,0.001871917,0.006577054,0.458393133,0,0.1
0.109527,194.400766,4107771597,2421.965196,95.97597122,9.618588111,70834.75,70834.75,0,0,2147483668,5000,0,0,110.129875,80,NO CALC,74.433394,30.244699,104.678093,1,0,0.017614068,0.399401791,0.00186869,0.006584824,0.425469373,0,0.1
0.111048,194.511814,81930256,2423.510149,96.22542234,9.798146747,70834.75,70834.75,0,0,2147483668,5100,0,0,110.2510992,80,NO CALC,74.787106,30.59773,105.384836,1,0,0.017471364,0.437174843,0.001876522,0.006614509,0.463137238,0,0.1
0.110039,194.621853,348337499,2421.025664,96.41888512,9.557936732,70834.75,70834.75,0,0,2147483668,5000,0,0,109.4344116,81,NO CALC,74.26481,30.051474,104.316284,1,0,0.018684285,0.419765647,0.001864066,0.006512309,0.446826307,0,0.1
0.109036,194.730889,612485890,2422.579616,96.18508199,9.858241315,70834.75,70834.75,0,0,2147483668,5100,0,0,110.2686672,80,NO CALC,74.585914,30.140169,104.726083,1,0,0.017215012,0.404639348,0.001896475,0.006714846,0.430465681,0,0.1
0.109264,194.840153,876893279,2419.894833,95.87687894,9.868165178,70834.75,70834.75,0,0,2147483668,5100,0,0,110.8887639,81,NO CALC,73.673496,29.88181,103.555306,1,0,0.017040855,0.444551179,0.001893689,0.006713135,0.470198858,0,0.1
0.108808,194.948961,1139594411,2414.354937,96.60099074,9.616308543,70834.75,70834.75,0,0,2147483668,5100,0,0,110.4582181,81,NO CALC,74.450918,30.621561,105.072479,1,0,0.018633336,0.476841409,0.003320344,0.006586575,0.505381663,0,0.1
0.109045,195.058006,1402809976,2413.825164,96.19776881,10.22104636,70834.75,70834.75,0,0,2147483668,5000,0,0,109.7854795,81,NO CALC,73.29845,29.894219,103.192669,1,0,0.016523967,0.480642377,0.004377202,0.006846348,0.508389894,0,0.1
0.110036,195.168042,1668954078,2418.700262,96.48964612,9.468111345,70834.75,70834.75,0,0,2147483668,5000,0,0,109.8545173,81,NO CALC,73.885333,30.367894,104.253227,1,0,0.017934494,0.431592861,0.006232142,0.00687077,0.462630266,0,0.1
0.111098,195.27914,1937920331,2420.981953,96.57050622,10.01192551,70834.75,70834.75,0,0,2147483668,5100,0,0,110.0454561,81,NO CALC,74.096845,30.032237,104.129082,1,0,0.017204846,0.43845513,0.001826135,0.006489406,0.463975517,0,0.1
0.109695,195.388835,2202517277,2412.114919,96.58532294,9.496784721,70834.75,70834.75,0,0,2147483668,5100,0,0,109.4431933,81,NO CALC,73.755852,30.311283,104.067135,1,0,0.017229445,0.423950189,0.006063066,0.006830867,0.454073568,0,0.1
0.110326,195.499161,2468918855,2414.676305,96.50405344,9.41075721,70834.75,70834.75,0,0,2147483668,5000,0,0,109.8180274,81,NO CALC,73.660394,29.944133,103.604527,1,0,0.017203415,0.42977039,0.001839494,0.006488407,0.455301706,0,0.1
0.110542,195.609703,2735552711,2412.059272,96.60711132,9.598090319,70834.75,70834.75,0,0,2147483668,5000,0,0,108.8398262,81,NO CALC,73.337783,30.134896,103.472679,1,0,0.016706627,0.457283132,0.001812741,0.006450254,0.482252755,0,0.1
0.110032,195.719735,3001477571,2416.795659,96.31903174,9.678916133,70834.75,70834.75,0,0,2147483668,5000,0,0,109.4225137,81,NO CALC,72.439342,29.816283,102.255625,1,0,0.016407736,0.46379526,0.00185895,0.006541806,0.488603752,0,0.1
0.111043,195.830778,3269946899,2417.706006,96.49756221,9.505275434,70834.75,70834.75,0,0,2147483668,5100,0,0,109.56405,81,NO CALC,72.776835,29.932991,102.709826,1,0,0.017590879,0.459085003,0.001791882,0.006310492,0.484778257,0,0.1
0.109038,195.939816,3534042381,2422.049946,96.53320861,9.407327721,70834.75,70834.75,0,0,2147483668,5100,0,0,109.5831771,81,NO CALC,72.354115,30.031624,102.385739,1,0,0.015455603,0.493830921,0.003247015,0.006452356,0.518985895,0,0.1
0.109038,196.048854,3797910185,2419.961885,96.71350171,9.078827565,70834.75,70834.75,0,0,2147483668,5000,0,0,109.6923304,81,NO CALC,72.067648,29.404514,101.472162,1,0,0.016929437,0.445456153,0.001799006,0.006359618,0.470544214,0,0.1
0.109038,196.157892,4062157019,2423.438012,96.69363891,9.380589336,70834.75,70834.75,0,0,2147483668,5000,0,0,108.9047475,81,NO CALC,71.414451,29.811733,101.226184,1,0,0.015500798,0.46384886,0.001764376,0.006280966,0.487395,0,0.1
0.111039,196.268931,35782932,2418.908753,96.32024334,9.35107935,70834.75,70834.75,0,0,2147483668,5100,0,0,109.7043158,81,NO CALC,71.171807,29.371035,100.542842,1,0,0.015997839,0.440927314,0.003590234,0.00638853,0.466903917,0,0.1
0.112041,196.380972,307372386,2424.018475,96.59561411,9.30536857,70834.75,70834.75,0,0,2147483668,5000,0,0,110.22293,82,NO CALC,71.508059,29.276611,100.78467,1,0,0.016810989,0.461483635,0.001758214,0.006226292,0.48627913,0,0.1
0.108032,196.489004,569220487,2423.80129,96.67956902,8.983711308,70834.75,70834.75,0,0,2147483668,5000,0,0,109.3804554,81,NO CALC,70.537647,29.308538,99.846185,1,0,0.014736967,0.507754147,0.003607227,0.006418246,0.532516588,0,0.1
0.110068,196.599072,835936093,2423.189356,96.7643157,8.959813025,70834.75,70834.75,0,0,2147483668,5100,0,0,109.3856158,82,NO CALC,70.145786,28.841114,98.9869,1,0,0.015834284,0.480356434,0.001746121,0.006332667,0.504269506,0,0.1
0.109506,196.708578,1100536809,2416.312494,96.86612606,8.970043651,70834.75,70834.75,0,0,2147483668,5100,0,0,107.9945373,81,NO CALC,70.254723,29.022591,99.277314,1,0,0.015937757,0.448317352,0.001693131,0.00609457,0.47204281,0,0.1
0.108547,196.817125,1363917204,2426.418003,96.73810792,9.031642514,70834.75,70834.75,0,0,2147483668,5000,0,0,109.3411365,81,NO CALC,69.405426,28.808044,98.21347,1,0,0.015364552,0.464896349,0.00172224,0.006210913,0.488194054,0,0.1
0.107028,196.924153,1623400002,2424.438446,96.66187166,9.053197294,70834.75,70834.75,0,0,2147483668,5100,0,0,109.4119674,81,NO CALC,69.725378,29.171068,98.896446,1,0,0.015034869,0.525156034,0.003002429,0.006394738,0.54958807,0,0.1
0.11104,197.035193,1893157504,2429.372316,96.81974604,8.744099424,70834.75,70834.75,0,0,2147483668,5000,0,0,109.2493019,81,NO CALC,70.286334,29.680648,99.966982,1,0,0.015648991,0.450839193,0.001699135,0.006152161,0.474339481,0,0.1
0.111039,197.146232,2162949760,2429.707184,96.96015274,8.804943308,70834.75,70834.75,0,0,2147483668,5000,0,0,108.6005721,81,NO CALC,68.791351,29.015643,97.806994,1,0,0.014550563,0.533962157,0.003010402,0.006189105,0.557712227,0,0.1
0.110036,197.256268,2430824187,2434.425343,96.84317678,8.644468174,70834.75,70834.75,0,0,2147483668,5000,0,0,108.9215396,81,NO CALC,68.256455,28.688804,96.945259,1,0,0.014075394,0.502021011,0.002832528,0.005951798,0.52488073,0,0.1
0.10903,197.365298,2696157207,2433.578098,96.62738879,8.631019903,70834.75,70834.75,0,0,2147483668,5100,0,0,109.9584475,81,NO CALC,68.277406,28.57638,96.853786,1,0,0.015082821,0.570752857,0.001550252,0.005619884,0.593005815,0,0.1
0.110033,197.475331,2964790797,2441.391128,96.69516509,8.497837013,70834.75,70834.75,0,0,2147483668,5100,0,0,109.4703327,81,NO CALC,67.800315,28.489032,96.289347,1,0,0.014015286,0.52732573,0.00164896,0.005981042,0.548971018,0,0.1
0.111154,197.586485,3235293007,2433.580528,97.02245983,8.316210843,70834.75,70834.75,0,0,2147483668,5000,0,0,108.5079816,81,NO CALC,67.53008,27.972478,95.502558,1,0,0.013696025,0.521081167,0.005744535,0.005883297,0.546405024,0,0.1
0.11057,197.697055,3505124232,2440.365605,96.98494619,8.204187393,70834.75,70834.75,0,0,2147483668,5100,0,0,109.1997716,82,NO CALC,68.087141,28.234247,96.321388,1,0,0.013812354,0.500214669,0.001590594,0.005785873,0.521403491,0,0.1
0.109886,197.806941,3773481208,2442.139818,97.02388839,8.156707861,70834.75,70834.75,0,0,2147483668,5000,0,0,109.618443,81,NO CALC,67.027797,27.881068,94.908865,1,0,0.014035783,0.542926597,0.001496242,0.005456127,0.563914748,0,0.1
0.110035,197.916976,4041613701,2436.792775,96.93490071,8.269058936,70834.75,70834.75,0,0,2147483668,5000,0,0,107.8802696,81,NO CALC,66.466547,27.270255,93.736802,1,0,0.012929704,0.591326033,0.005230045,0.005913464,0.615399246,0,0.1
0.111109,198.028085,18025721,2442.460251,96.94404954,8.526500104,70834.75,70834.75,0,0,2147483668,5100,0,0,109.2770396,81,NO CALC,66.744058,27.987113,94.731171,1,0,0.013151482,0.625261608,0.001514333,0.005528553,0.645455976,0,0.1
0.105972,198.134057,276634314,2440.348328,96.95380478,8.142761295,70834.75,70834.75,0,0,2147483668,5100,0,0,109.1222569,81,NO CALC,65.953039,27.191266,93.144305,1,0,0.014173706,0.558531839,0.003465368,0.005769373,0.581940286,0,0.1
0.110027,198.244084,544313836,2432.853045,97.11910713,7.863861598,70834.75,70834.75,0,0,2147483668,5000,0,0,107.9313824,81,NO CALC,66.197264,27.227826,93.42509,1,0,0.014239414,0.503017187,0.001496069,0.00545437,0.52420704,0,0.1
0.111167,198.355251,815643514,2440.73941,96.94892009,8.171368302,70834.75,70834.75,0,0,2147483668,5100,0,0,109.9623281,82,NO CALC,65.968881,27.311605,93.280486,1,0,0.013033508,0.536143568,0.001489363,0.005447372,0.556113811,0,0.1
0.108908,198.464159,1081838240,2444.216458,96.99568627,7.953074154,70834.75,70834.75,0,0,2147483668,5100,0,0,106.9751686,82,NO CALC,66.144913,27.132018,93.276931,1,0,0.012888383,0.532425607,0.001543762,0.005603849,0.552461601,0,0.1
0.109043,198.573202,1347448296,2435.828581,97.11165228,8.089136396,70834.75,70834.75,0,0,2147483668,5000,0,0,110.2459159,81,NO CALC,65.698882,27.080247,92.779129,1,0,0.013199343,0.602929266,0.002155186,0.005456636,0.623740433,0,0.1
0.110027,198.683229,1616019268,2440.955147,97.00024449,7.999380152,70834.75,70834.75,0,0,2147483668,5100,0,0,107.1686302,81,NO CALC,65.80089,27.233956,93.034846,1,0,0.012892254,0.502896198,0.002077163,0.005408418,0.523274033,0,0.1
0.111039,198.794268,1886541786,2436.28381,97.04492386,7.84770486,70834.75,70834.75,0,0,2147483668,5000,0,0,108.3444244,81,NO CALC,65.086334,26.852383,91.938717,1,0,0.013195508,0.536349499,0.001455345,0.005319933,0.556320284,0,0.1
0.110537,198.904805,2156152917,2439.103024,96.45850168,7.861490723,70834.75,70834.75,0,0,2147483668,5100,0,0,107.8475314,81,NO CALC,65.406343,26.726254,92.132597,1,0,0.013033681,0.575237468,0.002709102,0.00546626,0.596446511,0,0.1
0.110041,199.014846,2424786230,2441.211121,97.0764715,7.899196663,70834.75,70834.75,0,0,2147483668,5000,0,0,109.8217928,81,NO CALC,64.475531,25.954619,90.43015,1,0,0.013208168,0.542306668,0.001535428,0.005555457,0.56260572,0,0.1
0.11003,199.124876,2694046967,2447.157475,96.65464873,7.790968827,70834.75,70834.75,0,0,2147483668,5100,0,0,108.4609648,81,NO CALC,64.821678,26.523001,91.344679,1,0,0.012840716,0.568812433,0.001446587,0.005291357,0.588391093,0,0.1
0.109106,199.233982,2961012476,2446.845352,96.97235899,8.221891555,70834.75,70834.75,0,0,2147483668,5000,0,0,111.2361891,82,NO CALC,63.4165,25.974059,89.390559,1,0,0.01346683,0.55590534,0.005776108,0.005526809,0.580675087,0,0.1
0.109974,199.343956,3228927266,2436.164821,96.93185935,7.670713987,70834.75,70834.75,0,0,2147483668,5000,0,0,105.4559451,81,NO CALC,64.284997,26.068298,90.353295,1,0,0.012253078,0.590772946,0.005191627,0.005584447,0.613802099,0,0.1
0.111039,199.454995,3499321688,2435.130197,97.22271814,7.570885905,70834.75,70834.75,0,0,2147483668,5000,0,0,108.4587564,81,NO CALC,64.159741,26.161672,90.321413,1,0,0.012230658,0.614809571,0.004252488,0.005354515,0.636647232,0,0.1
0.110041,199.565036,3767626446,2438.225371,97.10145219,7.965811834,70834.75,70834.75,0,0,2147483668,5000,0,0,107.6314471,81,NO CALC,63.382194,26.12248,89.504674,1,0,0.013030198,0.52408684,0.001381885,0.005065167,0.54356409,0,0.1
0.110523,199.675559,4036799219,2435.445771,97.133213,7.61376908,70834.75,70834.75,0,0,2147483668,5100,0,0,107.3442964,83,NO CALC,64.413696,26.391441,90.805137,1,0,0.012645042,0.57836548,0.003608154,0.005513278,0.600131954,0,0.1
0.110539,199.786098,11459789,2439.210288,97.16738255,7.425025557,70834.75,70834.75,0,0,2147483668,5000,0,0,107.2475914,81,NO CALC,64.496672,26.58563,91.082302,1,0,0.011629995,0.553227512,0.00263089,0.005321416,0.572809814,0,0.1
0.11154,199.897638,283344648,2437.55477,97.09446208,7.728065268,70834.75,70834.75,0,0,2147483668,5000,0,0,108.8356318,81,NO CALC,62.173953,25.717526,87.891479,1,0,0.013285422,0.613358006,0.001399462,0.005213986,0.633256876,0,0.1
0.110529,200.008167,552818507,2438.03761,96.97193497,7.718112893,70834.75,70834.75,0,0,2147483668,5100,0,0,107.9425864,81,NO CALC,64.068522,26.633123,90.701645,1,0,0.012161442,0.583760787,0.0014499,0.005393698,0.602765826,0,0.1
0.109775,200.117942,820787808,2441.077668,96.92166522,7.585213391,70834.75,70834.75,0,0,2147483668,5100,0,0,108.7801887,82,NO CALC,62.954259,25.883651,88.83791,1,0,0.012593031,0.599420123,0.001424878,0.005338629,0.618776661,0,0.1
0.109795,200.227737,1088090067,2434.557667,96.807657,7.57852088,70834.75,70834.75,0,0,2147483668,5000,0,0,107.3278165,81,NO CALC,63.388627,26.334065,89.722692,1,0,0.012974871,0.490780527,0.001449101,0.005408771,0.51061327,0,0.1
0.111544,200.339281,1359541684,2433.583312,97.14848311,7.665804526,70834.75,70834.75,0,0,2147483668,5000,0,0,107.16008,81,NO CALC,63.616911,26.604019,90.22093,1,0,0.011532095,0.60529011,0.001416051,0.005306175,0.623544431,0,0.1
0.110028,200.449309,1627256702,2433.153543,96.98422129,7.829721525,70834.75,70834.75,0,0,2147483668,5000,0,0,106.3760652,81,NO CALC,62.99984,25.72239,88.72223,1,0,0.012999746,0.563330643,0.001453012,0.005383939,0.583167339,0,0.1
0.110179,200.559488,1895482790,2434.457456,97.03653509,7.701804337,70834.75,70834.75,0,0,2147483668,5000,0,0,108.6206301,82,NO CALC,63.78468,26.42387,90.20855,1,0,0.012967988,0.505580192,0.001418492,0.005315568,0.525282241,0,0.1
0.110107,200.669595,2163051911,2430.082747,97.13403235,7.917157856,70834.75,70834.75,0,0,2147483668,5100,0,0,104.8734617,82,NO CALC,62.957644,25.937475,88.895119,1,0,0.012798024,0.520181133,0.001483357,0.005542827,0.54000534,0,0.1
0.111046,200.780641,2432672533,2428.008411,96.75825424,7.975484034,70834.75,70834.75,0,0,2147483668,5000,0,0,107.5037931,81,NO CALC,63.280318,25.893737,89.174055,1,0,0.012414891,0.5320554,0.001516921,0.005642346,0.551629559,0,0.1
0.110026,200.890667,2699864333,2428.442368,96.99734063,8.080461891,70834.75,70834.75,0,0,2147483668,5100,0,0,107.2849889,82,NO CALC,63.866157,26.221839,90.087996,1,0,0.012250777,0.524809191,0.001497246,0.00558588,0.544143093,0,0.1
0.111333,201.002,2969857940,2425.099539,97.14255612,7.907039243,70834.75,70834.75,0,0,2147483668,5100,0,0,106.6663818,83,NO CALC,63.61481,26.255884,89.870694,1,0,0.012964063,0.617389345,0.002133276,0.005637574,0.638124258,0,0.1
0.109241,201.111241,3234010200,2418.068857,97.03476625,8.190379986,70834.75,70834.75,0,0,2147483668,5000,0,0,106.0875617,81,NO CALC,63.732152,26.29257,90.024722,1,0,0.013120934,0.597903571,0.001517379,0.005657656,0.61819954,0,0.1
0.110039,201.22128,3500315043,2420.095084,97.05249775,8.009862867,70834.75,70834.75,0,0,2147483668,5100,0,0,107.0964843,81,NO CALC,63.465145,25.986581,89.451726,1,0,0.013842947,0.538030626,0.001533129,0.005684094,0.559090795,0,0.1
0.111038,201.332318,3769162474,2421.220042,97.01879086,7.746499397,70834.75,70834.75,0,0,2147483668,4900,0,0,106.8425802,81,NO CALC,64.071467,26.175724,90.247191,1,0,0.013740882,0.542866262,0.001517607,0.005605288,0.563730038,0,0.1
0.109032,201.44135,4032804168,2418.02126,97.05269004,7.954725218,70834.75,70834.75,0,0,2147483668,5100,0,0,105.8240517,81,NO CALC,64.586568,26.450586,91.037154,1,0,0.013129063,0.616704967,0.001481547,0.005432534,0.636748111,0,0.1
0.111067,201.552417,6198030,2416.209657,97.01670883,8.015225945,70834.75,70834.75,0,0,2147483668,5100,0,0,107.2141949,83,NO CALC,63.623503,25.961487,89.58499,1,0,0.012894271,0.556708437,0.001480908,0.005410788,0.576494404,0,0.1
